Id,SalePrice
2729,5962666467141.024
2730,5950815243907.669
2731,5920217973549.278
2732,5920285457114.522
2733,6041891780658.92
2734,5926629994420.479
2735,5923386564872.21
2736,5989980078954.624
2737,5996180081638.811
2738,5972251927090.198
2739,5962957462927.931
2740,5959782925919.837
2741,5941662538195.966
2742,5944666292212.967
2743,5938559773161.064
2744,6053964848005.07
2745,6072138888065.544
2746,6081223131252.893
2747,5922914835805.627
2748,5938148041519.331
2749,5938537497462.52
2750,5935529880306.811
2751,6044724582634.87
2752,5959746276408.268
2753,6075155345232.283
2754,5995848326770.213
2755,5920200270899.762
2756,6073973296465.806
2757,5920162076250.512
2758,6064712165741.148
2759,5919118366304.78
2760,5919347376414.647
2761,5959831460119.922
2762,6026648470152.484
2763,6047997745803.588
2764,5947081977569.654
2765,6066281877657.747
2766,5920269961522.066
2767,5919759481275.234
2768,5950978587594.549
2769,5953796858781.118
2770,5956767572457.347
2771,5956674470588.659
2772,5956763537044.04
2773,6086111264043.896
2774,5919422091201.453
2775,6010453955662.932
2776,6083117894061.071
2777,5979862087626.737
2778,5919029331249.287
2779,5919270504970.125
2780,5919322521583.96
2781,5919218510755.453
2782,5919070243256.2705
2783,5919159855133.41
2784,5934461828977.6
2785,5919203022878.707
2786,5919023763622.187
2787,5919177578747.978
2788,5919193045542.46
2789,6086393415388.832
2790,5919096804969.698
2791,5943569316737.2705
2792,5919759842271.341
2793,6059658272201.084
2794,5919943743899.288
2795,6023169144759.773
2796,5919992419121.692
2797,5956063930476.464
2798,5919532401621.8125
2799,6083328366535.387
2800,5919540158293.946
2801,5919740019469.585
2802,5922120522369.104
2803,5962196092623.261
2804,5918617667664.119
2805,5919315444940.525
2806,5919154357845.771
2807,6083223583389.503
2808,5970836518481.794
2809,5961637906655.125
2810,5967790878191.057
2811,5970898477755.103
2812,6004159025641.018
2813,6001694359844.975
2814,6001684399059.006
2815,5919121202834.228
2816,5972125456014.301
2817,5959503598747.095
2818,5985852617402.93
2819,6013833218182.168
2820,5931986668768.77
2821,5919757465009.182
2822,5919680171090.233
2823,6041764320796.841
2824,5956727900577.818
2825,6077178565295.481
2826,6068655827274.988
2827,5928976155275.281
2828,6037459961096.273
2829,6049866603762.65
2830,6090158282970.915
2831,6087067132254.143
2832,6090443323188.31
2833,6090303234159.084
2834,6089950423526.306
2835,6087291733920.448
2836,6086832572148.047
2837,5974897401893.845
2838,6059677857572.419
2839,6056472612362.663
2840,6065922280538.561
2841,6068649682774.724
2842,6071738767347.518
2843,6001769041544.408
2844,6004967806301.557
2845,5986694436251.141
2846,6077748319162.751
2847,6068634476128.078
2848,6078030056404.876
2849,6077773766021.994
2850,6068786886094.516
2851,6062680257393.638
2852,6065724086772.353
2853,6059583832333.953
2854,6080796332088.354
2855,6081096156898.641
2856,6089905466308.068
2857,6086832571448.609
2858,6090152638446.216
2859,6071480875374.227
2860,5995737035931.424
2861,5977646779177.727
2862,6083690606649.206
2863,6077684216404.964
2864,6086915230177.9795
2865,6089624525683.732
2866,6083786886407.894
2867,5919660643512.42
2868,5919768680475.856
2869,5919898967371.426
2870,5974488131407.893
2871,5919793415776.859
2872,5934770072338.912
2873,6050196874877.383
2874,5919280484166.053
2875,5919119647911.034
2876,6061724388091.035
2877,5919105827001.288
2878,5919824379053.224
2879,5919243975293.73
2880,5919143991238.653
2881,5919823817563.261
2882,5919870278546.82
2883,5919937236150.31
2884,6041157417129.364
2885,5947079896465.368
2886,5959483768149.025
2887,5919742630335.885
2888,5919679019225.223
2889,5919441670614.54
2890,5919557295925.81
2891,5940988465926.822
2892,5919202612109.193
2893,5922603578600.576
2894,5919322108170.007
2895,6090248526024.604
2896,6087224312138.844
2897,6008027923249.089
2898,6005013668081.885
2899,6074735016062.36
2900,5995602616674.978
2901,5943602734846.479
2902,6070968716730.695
2903,6089368628166.064
2904,6089436535293.37
2905,5922125630117.3955
2906,6062486449198.531
2907,6001259751117.703
2908,6080466825697.25
2909,5980713344286.235
2910,5980211412722.345
2911,5986236599396.375
2912,6007739693166.899
2913,5980164940921.185
2914,5980164940921.185
2915,5980164940921.185
2916,5980164940921.185
2917,6059415175141.707
2918,6047099259704.718
2919,6053217403206.966
